
UNF paid update failed | {"orderId":54,"attempts":56,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":50,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":63,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":63,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":61,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":57,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":51,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":64,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":64,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":62,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":58,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":52,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":65,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":65,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":63,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order enqueued | {"orderId":66}

UNF paid update failed | {"orderId":54,"attempts":59,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":53,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order sent to UNF | {"orderId":66,"http":200}

UNF paid update failed | {"orderId":51,"attempts":66,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":66,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":64,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":60,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":54,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Paid update enqueued | {"orderId":66,"paymentId":66,"psActionId":11}

UNF paid update failed | {"orderId":66,"attempts":1,"delay":30,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнены оба счета! (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":67,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":67,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":65,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":61,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":68,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":68,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":66,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":62,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":55,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":69,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":69,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":67,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":63,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":56,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":70,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":70,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":68,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":71,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":64,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":70,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":57,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":68,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":64,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":57,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":72,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":71,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":69,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":65,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":58,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":66,"attempts":1,"delay":30,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(658)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнены оба счета! (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":73,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(658)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнены оба счета! (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":72,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(658)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнены оба счета! (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":70,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(658)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнены оба счета! (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":74,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(658)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнены оба счета! (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":66,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(658)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнены оба счета! (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

